datetime,timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,hour,day,month,day_of_week,day_of_year,week,pm10_lag1,pm10_lag3,pm2_5_lag1,aqi_lag1,co_lag12,pm_ratio,pm2_5_x_no2,so2_x_pm10,aqi_change_rate,aqi_trend3,aqi_trend6,target_aqi_72h
2025-04-08 18:00:00,1744117200,3.0,111.13,0.01,0.08,60.38,0.32,20.82,74.92,0.0,18,8,4,1,98,15,75.04,75.15,21.0,3.0,112.21,0.277896419141799,1.6656,23.974400000000003,0.0,0.0,0.0,4.0
2025-04-08 19:00:00,1744120800,3.0,111.31,0.0,0.11,61.28,0.31,20.58,74.47,0.0,19,8,4,1,98,15,74.92,75.25,20.82,3.0,112.45,0.2763528900718022,2.2638,23.0857,0.0,0.0,0.0,4.0
2025-04-08 20:00:00,1744124400,3.0,111.48,0.0,0.11,61.85,0.3,20.3,73.77,0.0,20,8,4,1,98,15,74.47,75.04,20.58,3.0,112.78,0.2751796085782892,2.233,22.130999999999997,0.0,0.0,0.0,4.0
2025-04-08 21:00:00,1744128000,3.0,111.35,0.0,0.11,61.95,0.28,20.0,72.79,0.0,21,8,4,1,98,15,73.77,74.92,20.3,3.0,112.9,0.2747630131231898,2.2,20.381200000000003,0.0,0.0,0.0,4.0
2025-04-08 22:00:00,1744131600,3.0,111.37,0.0,0.11,61.96,0.26,19.72,71.65,0.0,22,8,4,1,98,15,72.79,74.47,20.0,3.0,112.98,0.27522679308825126,2.1692,18.629,0.0,0.0,0.0,4.0
2025-04-08 23:00:00,1744135200,3.0,111.46,0.0,0.11,61.97,0.25,19.41,70.21,0.0,23,8,4,1,98,15,71.65,73.77,19.72,3.0,112.84,0.2764563413124008,2.1351,17.5525,0.0,0.0,0.0,4.0
2025-04-09 00:00:00,1744138800,3.0,111.12,0.0,0.11,61.56,0.24,19.0,68.22,0.0,0,9,4,2,99,15,70.21,72.79,19.41,3.0,112.41,0.27851069659175176,2.09,16.372799999999998,0.0,0.0,0.0,4.0
2025-04-09 01:00:00,1744142400,3.0,111.05,0.0,0.11,61.4,0.22,18.57,66.29,0.0,1,9,4,2,99,15,68.22,71.65,19.0,3.0,111.82,0.2801327458118457,2.0427,14.583800000000002,0.0,0.0,0.0,4.0
2025-04-09 02:00:00,1744146000,3.0,110.94,0.0,0.1,61.29,0.21,18.15,64.43,0.0,2,9,4,2,99,15,66.29,70.21,18.57,3.0,111.33,0.28170106655748767,1.815,13.5303,0.0,0.0,0.0,4.0
2025-04-09 03:00:00,1744149600,3.0,110.86,0.0,0.1,61.54,0.21,17.63,62.4,0.0,3,9,4,2,99,15,64.43,68.22,18.15,3.0,111.22,0.2825320467542941,1.763,13.104,0.0,0.0,0.0,4.0
2025-04-09 04:00:00,1744153200,3.0,110.63,0.0,0.09,61.84,0.2,17.07,59.86,0.0,4,9,4,2,99,15,62.4,66.29,17.63,3.0,110.94,0.2851653811365623,1.5363,11.972000000000001,0.0,0.0,0.0,4.0
2025-04-09 05:00:00,1744156800,3.0,110.24,0.0,0.08,62.39,0.2,16.53,57.55,0.0,5,9,4,2,99,15,59.86,64.43,17.07,3.0,110.86,0.2872284919682278,1.3224,11.51,0.0,0.0,0.0,4.0
2025-04-09 06:00:00,1744160400,3.0,109.96,0.0,0.08,63.23,0.19,16.04,56.02,0.0,6,9,4,2,99,15,57.55,62.4,16.53,3.0,111.13,0.286326306920273,1.2832,10.6438,0.0,0.0,0.0,4.0
2025-04-09 07:00:00,1744164000,3.0,109.6,0.0,0.08,64.25,0.19,15.68,54.76,0.0,7,9,4,2,99,15,56.02,59.86,16.04,3.0,111.31,0.28634038921949617,1.2544,10.404399999999999,0.0,0.0,0.0,4.0
2025-04-09 08:00:00,1744167600,3.0,109.51,0.0,0.09,65.35,0.2,15.44,53.82,0.0,8,9,4,2,99,15,54.76,57.55,15.68,3.0,111.48,0.286882194595277,1.3896,10.764000000000001,0.0,0.0,0.0,4.0
2025-04-09 09:00:00,1744171200,3.0,109.22,0.01,0.07,66.23,0.21,15.26,53.46,0.0,9,9,4,2,99,15,53.82,56.02,15.44,3.0,111.35,0.2854470578853899,1.0682,11.2266,0.0,0.0,0.0,4.0
2025-04-09 10:00:00,1744174800,3.0,108.97,0.01,0.05,66.98,0.21,15.14,53.79,0.0,10,9,4,2,99,15,53.46,54.76,15.26,3.0,111.37,0.28146495107891895,0.7570000000000001,11.2959,0.0,0.0,0.0,4.0
2025-04-09 11:00:00,1744178400,3.0,108.63,0.01,0.04,66.92,0.22,15.05,54.37,0.0,11,9,4,2,99,15,53.79,53.82,15.14,3.0,111.46,0.2768070576272383,0.6020000000000001,11.9614,0.0,0.0,0.0,4.0
2025-04-09 12:00:00,1744182000,3.0,108.23,0.01,0.04,66.04,0.22,14.93,54.64,0.0,12,9,4,2,99,15,54.37,53.46,15.05,3.0,111.12,0.2732430403872064,0.5972,12.0208,0.0,0.0,0.0,3.0
2025-04-09 13:00:00,1744185600,3.0,107.74,0.01,0.04,64.55,0.22,14.77,54.4,0.0,13,9,4,2,99,15,54.64,53.79,14.93,3.0,111.05,0.27150734795023257,0.5908,11.968,0.0,0.0,0.0,3.0
2025-04-09 14:00:00,1744189200,3.0,107.31,0.01,0.04,63.24,0.22,14.59,54.41,0.0,14,9,4,2,99,15,54.4,54.37,14.77,3.0,110.94,0.2681492323442523,0.5836,11.9702,0.0,0.0,0.0,3.0
2025-04-09 15:00:00,1744192800,3.0,107.63,0.01,0.04,62.41,0.23,14.45,54.88,0.0,15,9,4,2,99,15,54.41,54.64,14.59,3.0,110.86,0.2633017444733647,0.578,12.6224,0.0,0.0,0.0,3.0
2025-04-09 16:00:00,1744196400,3.0,107.78,0.01,0.04,61.87,0.23,14.3,55.22,0.0,16,9,4,2,99,15,54.88,54.4,14.45,3.0,110.63,0.25896413873661467,0.5720000000000001,12.7006,0.0,0.0,0.0,3.0
2025-04-09 17:00:00,1744200000,3.0,108.1,0.01,0.05,61.81,0.23,14.22,55.6,0.0,17,9,4,2,99,15,55.22,54.41,14.3,3.0,110.24,0.2557553910835361,0.7110000000000001,12.788,0.0,0.0,0.0,3.0
2025-04-09 18:00:00,1744203600,3.0,109.0,0.0,0.07,62.2,0.23,14.28,56.35,0.0,18,9,4,2,99,15,55.6,54.88,14.22,3.0,109.96,0.25341614457114203,0.9996,12.960500000000001,0.0,0.0,0.0,3.0
2025-04-09 19:00:00,1744207200,3.0,109.64,0.0,0.09,62.45,0.22,14.36,56.83,0.0,19,9,4,2,99,15,56.35,55.22,14.28,3.0,109.6,0.25268343739779275,1.2924,12.5026,0.0,0.0,0.0,3.0
2025-04-09 20:00:00,1744210800,3.0,110.08,0.0,0.09,62.48,0.21,14.47,57.2,0.0,20,9,4,2,99,15,56.83,55.6,14.36,3.0,109.51,0.25297202354944015,1.3023,12.012,0.0,0.0,0.0,3.0
2025-04-09 21:00:00,1744214400,3.0,110.24,0.0,0.09,62.62,0.2,14.55,57.17,0.0,21,9,4,2,99,15,57.2,56.35,14.47,3.0,109.22,0.25450410609578267,1.3095,11.434000000000001,0.0,0.0,0.0,3.0
2025-04-09 22:00:00,1744218000,3.0,110.4,0.0,0.09,63.55,0.2,14.67,56.51,0.0,22,9,4,2,99,15,57.17,56.83,14.55,3.0,108.97,0.2596000661900537,1.3203,11.302,0.0,0.0,0.0,3.0
2025-04-09 23:00:00,1744221600,3.0,110.92,0.0,0.09,65.08,0.21,14.86,54.9,0.0,23,9,4,2,99,15,56.51,57.2,14.67,3.0,108.63,0.27067394771085707,1.3374,11.529,0.0,0.0,0.0,3.0
2025-04-10 00:00:00,1744225200,3.0,111.56,0.0,0.09,66.61,0.22,15.07,52.34,0.0,0,10,4,3,100,15,54.9,57.17,14.86,3.0,108.23,0.2879250995811024,1.3563,11.514800000000001,0.0,0.0,0.0,3.0
2025-04-10 01:00:00,1744228800,3.0,112.22,0.0,0.08,68.27,0.23,15.29,50.28,0.0,1,10,4,3,100,15,52.34,56.51,15.07,3.0,107.74,0.3040970504356195,1.2232,11.564400000000001,0.0,0.0,0.0,3.0
2025-04-10 02:00:00,1744232400,2.0,112.71,0.0,0.08,69.72,0.23,15.57,49.27,0.0,2,10,4,3,100,15,50.28,54.9,15.29,3.0,107.31,0.31601379508800903,1.2456,11.3321,-1.0,-1.0,-1.0,3.0
2025-04-10 03:00:00,1744236000,2.0,113.42,0.0,0.07,70.79,0.24,15.99,48.98,0.0,3,10,4,3,100,15,49.27,52.34,15.57,2.0,107.63,0.3264597728366727,1.1193000000000002,11.755199999999999,0.0,-1.0,-1.0,3.0
2025-04-10 04:00:00,1744239600,2.0,114.35,0.0,0.07,71.35,0.25,16.45,49.22,0.0,4,10,4,3,100,15,48.98,50.28,15.99,2.0,107.78,0.33421372746416644,1.1515,12.305,0.0,-1.0,-1.0,3.0
2025-04-10 05:00:00,1744243200,2.0,115.21,0.0,0.07,71.66,0.25,16.92,49.8,0.0,5,10,4,3,100,15,49.22,49.27,16.45,2.0,108.1,0.33975902932210794,1.1844000000000003,12.45,0.0,0.0,-1.0,3.0
2025-04-10 06:00:00,1744246800,3.0,116.19,0.0,0.07,71.72,0.26,17.39,50.81,0.0,6,10,4,3,100,15,49.8,48.98,16.92,2.0,109.0,0.3422554547873361,1.2173,13.210600000000001,1.0,1.0,0.0,3.0
2025-04-10 07:00:00,1744250400,3.0,117.44,0.0,0.07,71.81,0.27,17.92,52.29,0.0,7,10,4,3,100,15,50.81,49.22,17.39,3.0,109.64,0.342704143379152,1.2544000000000002,14.118300000000001,0.0,1.0,0.0,3.0
2025-04-10 08:00:00,1744254000,3.0,118.83,0.0,0.08,71.75,0.28,18.51,54.22,0.0,8,10,4,3,100,15,52.29,49.8,17.92,3.0,110.08,0.34138693579146195,1.4808000000000001,15.181600000000001,0.0,1.0,1.0,3.0
2025-04-10 09:00:00,1744257600,3.0,119.82,0.01,0.07,71.29,0.28,19.05,56.45,0.0,9,10,4,3,100,15,54.22,50.81,18.51,3.0,110.24,0.3374667787871253,1.3335000000000001,15.806000000000003,0.0,0.0,1.0,3.0
2025-04-10 10:00:00,1744261200,3.0,120.84,0.01,0.05,70.81,0.29,19.55,59.18,0.0,10,10,4,3,100,15,56.45,52.29,19.05,3.0,110.4,0.33034808498904894,0.9775,17.1622,0.0,0.0,1.0,3.0
2025-04-10 11:00:00,1744264800,3.0,121.77,0.01,0.05,69.95,0.28,19.99,62.68,0.0,11,10,4,3,100,15,59.18,54.22,19.55,3.0,110.92,0.31892150097444955,0.9994999999999999,17.550400000000003,0.0,0.0,1.0,3.0
2025-04-10 12:00:00,1744268400,3.0,122.33,0.01,0.04,68.95,0.27,20.42,67.67,0.0,12,10,4,3,100,15,62.68,56.45,19.99,3.0,111.56,0.3017585296030955,0.8168000000000001,18.2709,0.0,0.0,0.0,3.0
2025-04-10 13:00:00,1744272000,3.0,122.39,0.01,0.04,67.74,0.27,20.79,72.96,0.0,13,10,4,3,100,15,67.67,59.18,20.42,3.0,112.22,0.2849506539891632,0.8316,19.6992,0.0,0.0,0.0,3.0
2025-04-10 14:00:00,1744275600,3.0,122.25,0.01,0.04,66.41,0.26,21.04,76.68,0.0,14,10,4,3,100,15,72.96,62.68,20.79,3.0,112.71,0.27438705954111814,0.8416,19.9368,0.0,0.0,0.0,3.0
2025-04-10 15:00:00,1744279200,3.0,122.43,0.01,0.04,65.63,0.26,21.26,79.68,0.0,15,10,4,3,100,15,76.68,67.67,21.04,3.0,113.42,0.266817265727695,0.8504,20.716800000000003,0.0,0.0,0.0,3.0
2025-04-10 16:00:00,1744282800,3.0,121.93,0.01,0.04,65.22,0.26,21.19,81.01,0.0,16,10,4,3,100,15,79.68,72.96,21.26,3.0,114.35,0.2615726421235324,0.8476,21.062600000000003,0.0,0.0,0.0,3.0
2025-04-10 17:00:00,1744286400,3.0,121.46,0.01,0.05,65.0,0.27,20.99,81.03,0.0,17,10,4,3,100,15,81.01,76.68,21.19,3.0,115.21,0.25903985858274886,1.0494999999999999,21.878100000000003,0.0,0.0,0.0,3.0
2025-04-10 18:00:00,1744290000,3.0,121.6,0.0,0.07,65.33,0.27,20.8,80.64,0.0,18,10,4,3,100,15,81.03,79.68,20.99,3.0,116.19,0.2579365047378906,1.4560000000000002,21.7728,0.0,0.0,0.0,3.0
2025-04-10 19:00:00,1744293600,3.0,121.74,0.0,0.09,65.34,0.27,20.56,79.78,0.0,19,10,4,3,100,15,80.64,81.01,20.8,3.0,117.44,0.2577086956917937,1.8503999999999998,21.5406,0.0,0.0,0.0,3.0
2025-04-10 20:00:00,1744297200,3.0,121.97,0.0,0.09,65.29,0.27,20.29,79.15,0.0,20,10,4,3,100,15,79.78,81.03,20.56,3.0,118.83,0.2563487017517536,1.8260999999999998,21.370500000000003,0.0,0.0,0.0,3.0
2025-04-10 21:00:00,1744300800,3.0,121.99,0.0,0.09,64.97,0.27,19.99,78.78,0.0,21,10,4,3,100,15,79.15,80.64,20.29,3.0,119.82,0.2537446020088271,1.7990999999999997,21.2706,0.0,0.0,0.0,3.0
2025-04-10 22:00:00,1744304400,3.0,122.31,0.0,0.09,64.28,0.27,19.64,77.3,0.0,22,10,4,3,100,15,78.78,79.78,19.99,3.0,120.84,0.25407502905465684,1.7676,20.871000000000002,0.0,0.0,0.0,3.0
2025-04-10 23:00:00,1744308000,3.0,122.75,0.0,0.09,63.62,0.28,19.39,75.8,0.0,23,10,4,3,100,15,77.3,79.15,19.64,3.0,121.77,0.2558047459656366,1.7451,21.224,0.0,0.0,0.0,3.0
2025-04-11 00:00:00,1744311600,3.0,123.24,0.0,0.09,62.97,0.29,19.22,74.09,0.0,0,11,4,4,101,15,75.8,78.78,19.39,3.0,122.33,0.2594142224400834,1.7297999999999998,21.4861,0.0,0.0,0.0,3.0
2025-04-11 01:00:00,1744315200,3.0,123.93,0.0,0.09,62.62,0.3,19.17,72.67,0.0,1,11,4,4,101,15,74.09,77.3,19.22,3.0,122.39,0.2637952351204729,1.7253,21.801,0.0,0.0,0.0,3.0
2025-04-11 02:00:00,1744318800,3.0,124.82,0.0,0.09,62.65,0.31,19.24,71.89,0.0,2,11,4,4,101,15,72.67,75.8,19.17,3.0,122.25,0.2676310993513548,1.7315999999999998,22.2859,0.0,0.0,0.0,3.0
2025-04-11 03:00:00,1744322400,3.0,125.87,0.0,0.08,63.24,0.32,19.53,72.58,0.0,3,11,4,4,101,15,71.89,74.09,19.24,3.0,122.43,0.2690823881360928,1.5624000000000002,23.2256,0.0,0.0,0.0,3.0
2025-04-11 04:00:00,1744326000,3.0,126.52,0.0,0.08,63.78,0.32,19.86,74.06,0.0,4,11,4,4,101,15,72.58,72.67,19.53,3.0,121.93,0.26816094695974957,1.5888,23.6992,0.0,0.0,0.0,3.0
2025-04-11 05:00:00,1744329600,3.0,127.06,0.0,0.08,64.32,0.32,20.17,76.1,0.0,5,11,4,4,101,15,74.06,71.89,19.86,3.0,121.46,0.26504598863277284,1.6136000000000001,24.352,0.0,0.0,0.0,3.0
2025-04-11 06:00:00,1744333200,3.0,127.25,0.0,0.08,65.18,0.32,20.53,79.02,0.0,6,11,4,4,101,15,76.1,72.58,20.17,3.0,121.6,0.259807640346651,1.6424,25.2864,0.0,0.0,0.0,3.0
2025-04-11 07:00:00,1744336800,3.0,127.41,0.0,0.08,66.5,0.32,20.91,81.94,0.0,7,11,4,4,101,15,79.02,74.06,20.53,3.0,121.74,0.25518671887738936,1.6728,26.2208,0.0,0.0,0.0,3.0
2025-04-11 08:00:00,1744340400,3.0,127.57,0.0,0.09,67.9,0.32,21.37,84.58,0.0,8,11,4,4,101,15,81.94,76.1,20.91,3.0,121.97,0.25266020037053444,1.9233,27.0656,0.0,0.0,0.0,3.0
2025-04-11 09:00:00,1744344000,3.0,127.38,0.01,0.08,68.78,0.32,21.83,86.47,0.0,9,11,4,4,101,15,84.58,79.02,21.37,3.0,121.99,0.25245749679128604,1.7464,27.6704,0.0,0.0,0.0,3.0
2025-04-11 10:00:00,1744347600,3.0,127.06,0.01,0.06,68.86,0.32,22.37,88.18,0.0,10,11,4,4,101,15,86.47,81.94,21.83,3.0,122.31,0.2536856401260417,1.3422,28.217600000000004,0.0,0.0,0.0,3.0
2025-04-11 11:00:00,1744351200,3.0,126.54,0.01,0.05,68.13,0.33,23.1,90.27,0.0,11,11,4,4,101,15,88.18,84.58,22.37,3.0,122.75,0.25589896692257713,1.155,29.7891,0.0,0.0,0.0,3.0
2025-04-11 12:00:00,1744354800,3.0,125.81,0.01,0.05,67.33,0.33,24.19,93.76,0.0,12,11,4,4,101,15,90.27,86.47,23.1,3.0,123.24,0.25799914400598184,1.2095000000000002,30.940800000000003,0.0,0.0,0.0,3.0
2025-04-11 13:00:00,1744358400,3.0,124.8,0.01,0.05,66.98,0.33,25.66,98.65,0.0,13,11,4,4,101,15,93.76,88.18,24.19,3.0,123.93,0.2601115026851343,1.2830000000000001,32.554500000000004,0.0,0.0,0.0,3.0
2025-04-11 14:00:00,1744362000,4.0,124.3,0.01,0.05,67.53,0.34,27.57,104.76,0.0,14,11,4,4,101,15,98.65,90.27,25.66,3.0,124.82,0.26317296426906295,1.3785,35.6184,1.0,1.0,1.0,3.0
2025-04-11 15:00:00,1744365600,4.0,124.95,0.01,0.05,69.12,0.37,29.99,112.23,0.0,15,11,4,4,101,15,104.76,93.76,27.57,4.0,125.87,0.26721910124548603,1.4995,41.5251,0.0,1.0,1.0,2.0
2025-04-11 16:00:00,1744369200,4.0,126.27,0.01,0.05,71.71,0.41,32.62,119.91,0.0,16,11,4,4,101,15,112.23,98.65,29.99,4.0,126.52,0.27203735908566956,1.631,49.16309999999999,0.0,1.0,1.0,2.0
2025-04-11 17:00:00,1744372800,4.0,128.34,0.01,0.07,74.66,0.46,35.0,126.39,0.0,17,11,4,4,101,15,119.91,104.76,32.62,4.0,127.06,0.27692064026488933,2.45,58.1394,0.0,0.0,1.0,2.0
2025-04-11 18:00:00,1744376400,4.0,130.88,0.01,0.09,77.99,0.52,36.73,130.64,0.0,18,11,4,4,101,15,126.39,112.23,35.0,4.0,127.25,0.281154315055463,3.3056999999999994,67.9328,0.0,0.0,1.0,3.0
2025-04-11 19:00:00,1744380000,4.0,132.51,0.0,0.12,80.49,0.58,37.31,130.88,0.0,19,11,4,4,101,15,130.64,119.91,36.73,4.0,127.41,0.28507029122042876,4.4772,75.9104,0.0,0.0,1.0,3.0
2025-04-11 20:00:00,1744383600,4.0,133.0,0.0,0.13,81.97,0.61,36.8,127.38,0.0,20,11,4,4,101,15,130.88,126.39,37.31,4.0,127.57,0.2888993539888573,4.784,77.70179999999999,0.0,0.0,0.0,3.0
2025-04-11 21:00:00,1744387200,4.0,132.46,0.0,0.12,82.25,0.64,35.8,122.66,0.0,21,11,4,4,101,15,127.38,130.64,36.8,4.0,127.38,0.2918636858644734,4.295999999999999,78.5024,0.0,0.0,0.0,3.0
2025-04-11 22:00:00,1744390800,4.0,131.68,0.0,0.12,82.64,0.67,35.37,120.13,0.0,22,11,4,4,101,15,122.66,130.88,35.8,4.0,127.06,0.2944310305965951,4.2444,80.4871,0.0,0.0,0.0,3.0
2025-04-11 23:00:00,1744394400,4.0,131.1,0.0,0.12,84.05,0.72,35.99,121.03,0.0,23,11,4,4,101,15,120.13,127.38,35.37,4.0,126.54,0.2973642873885459,4.3188,87.1416,0.0,0.0,0.0,2.0
2025-04-12 00:00:00,1744398000,4.0,130.75,0.0,0.12,86.43,0.79,37.2,123.4,0.0,0,12,4,5,102,15,121.03,122.66,35.99,4.0,125.81,0.30145866854571585,4.464,97.486,0.0,0.0,0.0,2.0
2025-04-12 01:00:00,1744401600,4.0,130.4,0.0,0.12,88.15,0.82,38.29,125.29,0.0,1,12,4,5,102,15,123.4,120.13,37.2,4.0,124.8,0.3056109800813235,4.594799999999999,102.7378,0.0,0.0,0.0,2.0
2025-04-12 02:00:00,1744405200,4.0,130.11,0.0,0.12,88.5,0.83,38.84,126.18,0.0,2,12,4,5,102,15,125.29,121.03,38.29,4.0,124.3,0.30781423119500534,4.6608,104.7294,0.0,0.0,0.0,3.0
2025-04-12 03:00:00,1744408800,4.0,129.85,0.0,0.11,88.13,0.81,38.7,125.91,0.0,3,12,4,5,102,15,126.18,123.4,38.84,4.0,124.95,0.30736239927438336,4.257000000000001,101.9871,0.0,0.0,0.0,3.0
2025-04-12 04:00:00,1744412400,4.0,129.49,0.0,0.11,87.34,0.79,38.0,124.35,0.0,4,12,4,5,102,15,125.91,125.29,38.7,4.0,126.27,0.30558906067077557,4.18,98.2365,0.0,0.0,0.0,3.0
2025-04-12 05:00:00,1744416000,4.0,129.36,0.0,0.11,86.23,0.76,37.05,121.6,0.0,5,12,4,5,102,15,124.35,126.18,38.0,4.0,128.34,0.30468749749434626,4.0755,92.416,0.0,0.0,0.0,3.0
2025-04-12 06:00:00,1744419600,4.0,129.33,0.0,0.1,85.47,0.73,36.21,118.43,0.0,6,12,4,5,102,15,121.6,125.91,37.05,4.0,130.88,0.3057502296229821,3.6210000000000004,86.4539,0.0,0.0,0.0,3.0
2025-04-12 07:00:00,1744423200,4.0,129.55,0.0,0.11,84.22,0.7,35.4,115.85,0.0,7,12,4,5,102,15,118.43,124.35,36.21,4.0,132.51,0.30556754160062544,3.8939999999999997,81.09499999999998,0.0,0.0,0.0,3.0
2025-04-12 08:00:00,1744426800,4.0,129.88,0.0,0.12,82.74,0.66,34.53,113.66,0.0,8,12,4,5,102,15,115.85,121.6,35.4,4.0,133.0,0.3038008067587471,4.1436,75.0156,0.0,0.0,0.0,3.0
2025-04-12 09:00:00,1744430400,4.0,129.84,0.01,0.1,80.81,0.63,33.55,111.59,0.0,9,12,4,5,102,15,113.66,118.43,34.53,4.0,132.46,0.30065417778784675,3.355,70.3017,0.0,0.0,0.0,3.0
2025-04-12 10:00:00,1744434000,4.0,129.67,0.01,0.08,78.38,0.58,32.26,108.5,0.0,10,12,4,5,102,15,111.59,115.85,33.55,4.0,131.68,0.2973271861997494,2.5808,62.92999999999999,0.0,0.0,0.0,3.0
2025-04-12 11:00:00,1744437600,4.0,129.15,0.01,0.07,75.03,0.53,30.51,103.42,0.0,11,12,4,5,102,15,108.5,113.66,32.26,4.0,131.1,0.2950106333880233,2.1357000000000004,54.8126,0.0,0.0,0.0,3.0
2025-04-12 12:00:00,1744441200,3.0,127.74,0.01,0.06,71.24,0.47,28.31,96.15,0.0,12,12,4,5,102,15,103.42,111.59,30.51,4.0,130.75,0.29443577436884266,1.6985999999999999,45.1905,-1.0,-1.0,-1.0,3.0
2025-04-12 13:00:00,1744444800,3.0,125.98,0.01,0.06,68.04,0.42,26.28,88.77,0.0,13,12,4,5,102,15,96.15,108.5,28.31,3.0,130.4,0.2960459581384932,1.5768,37.2834,0.0,-1.0,-1.0,3.0
2025-04-12 14:00:00,1744448400,3.0,124.36,0.01,0.06,65.74,0.39,24.72,82.97,0.0,14,12,4,5,102,15,88.77,103.42,26.28,3.0,130.11,0.29793901051055793,1.4831999999999999,32.3583,0.0,-1.0,-1.0,3.0
2025-04-12 15:00:00,1744452000,3.0,123.62,0.01,0.06,64.68,0.37,23.73,78.86,0.0,15,12,4,5,102,15,82.97,96.15,24.72,3.0,129.85,0.30091300658238646,1.4238,29.1782,0.0,0.0,-1.0,3.0
2025-04-12 16:00:00,1744455600,3.0,122.92,0.01,0.06,64.22,0.35,23.06,75.03,0.0,16,12,4,5,102,15,78.86,88.77,23.73,3.0,129.49,0.3073437250787188,1.3836,26.2605,0.0,0.0,-1.0,3.0
2025-04-12 17:00:00,1744459200,3.0,122.49,0.01,0.07,64.24,0.35,22.54,71.64,0.0,17,12,4,5,102,15,75.03,82.97,23.06,3.0,129.36,0.3146286946590076,1.5778,25.073999999999998,0.0,0.0,-1.0,3.0
2025-04-12 18:00:00,1744462800,3.0,122.4,0.01,0.09,65.0,0.35,22.23,69.35,0.0,18,12,4,5,102,15,71.64,78.86,22.54,3.0,129.33,0.320547940583303,2.0007,24.272499999999997,0.0,0.0,0.0,3.0
2025-04-12 19:00:00,1744466400,3.0,122.13,0.0,0.11,65.76,0.35,22.1,67.88,0.0,19,12,4,5,102,15,69.35,75.03,22.23,3.0,129.55,0.3255745385154017,2.431,23.757999999999996,0.0,0.0,0.0,3.0
2025-04-12 20:00:00,1744470000,3.0,121.98,0.0,0.11,66.49,0.35,22.12,67.26,0.0,20,12,4,5,102,15,67.88,71.64,22.1,3.0,129.88,0.32887302514313077,2.4332000000000003,23.541,0.0,0.0,0.0,3.0
2025-04-12 21:00:00,1744473600,3.0,121.59,0.0,0.1,66.85,0.35,22.25,67.02,0.0,21,12,4,5,102,15,67.26,69.35,22.12,3.0,129.84,0.3319904456581551,2.225,23.456999999999997,0.0,0.0,0.0,3.0
2025-04-12 22:00:00,1744477200,3.0,121.61,0.0,0.1,67.11,0.34,22.51,67.16,0.0,22,12,4,5,102,15,67.02,67.88,22.25,3.0,129.67,0.3351697389045602,2.2510000000000003,22.834400000000002,0.0,0.0,0.0,3.0
2025-04-12 23:00:00,1744480800,3.0,121.74,0.0,0.09,66.94,0.33,22.78,67.24,0.0,23,12,4,5,102,15,67.16,67.26,22.51,3.0,129.15,0.33878643160638866,2.0502000000000002,22.1892,0.0,0.0,0.0,3.0
2025-04-13 00:00:00,1744484400,3.0,121.8,0.0,0.09,66.07,0.33,22.96,66.95,0.0,0,13,4,6,103,15,67.24,67.02,22.78,3.0,127.74,0.34294248927643783,2.0664,22.093500000000002,0.0,0.0,0.0,3.0
2025-04-13 01:00:00,1744488000,3.0,122.21,0.0,0.09,64.72,0.33,23.19,66.96,0.0,1,13,4,6,103,15,66.95,67.16,22.96,3.0,125.98,0.34632615970241704,2.0871,22.096799999999998,0.0,0.0,0.0,3.0
2025-04-13 02:00:00,1744491600,3.0,122.56,0.0,0.09,63.55,0.33,23.47,67.36,0.0,2,13,4,6,103,15,66.96,67.24,23.19,3.0,124.36,0.3484263606231241,2.1123,22.2288,0.0,0.0,0.0,3.0
2025-04-13 03:00:00,1744495200,3.0,122.96,0.0,0.09,62.55,0.34,23.78,68.07,0.0,3,13,4,6,103,15,67.36,66.95,23.47,3.0,123.62,0.34934625606954234,2.1402,23.1438,0.0,0.0,0.0,3.0
2025-04-13 04:00:00,1744498800,3.0,123.22,0.0,0.09,61.99,0.34,24.13,69.17,0.0,4,13,4,6,103,15,68.07,66.96,23.78,3.0,122.92,0.3488506527562433,2.1717,23.5178,0.0,0.0,0.0,3.0
2025-04-13 05:00:00,1744502400,3.0,123.51,0.0,0.09,61.98,0.34,24.5,70.25,0.0,5,13,4,6,103,15,69.17,67.36,24.13,3.0,122.49,0.34875444343410045,2.205,23.885,0.0,0.0,0.0,3.0
2025-04-13 06:00:00,1744506000,3.0,123.61,0.0,0.09,62.32,0.33,24.83,71.2,0.0,6,13,4,6,103,15,70.25,68.07,24.5,3.0,122.4,0.3487359501582029,2.2346999999999997,23.496000000000002,0.0,0.0,0.0,3.0
2025-04-13 07:00:00,1744509600,3.0,123.83,0.0,0.1,63.06,0.33,25.12,71.96,0.0,7,13,4,6,103,15,71.2,69.17,24.83,3.0,122.13,0.34908281893992754,2.5120000000000005,23.7468,0.0,0.0,0.0,3.0
2025-04-13 08:00:00,1744513200,3.0,123.95,0.01,0.1,63.93,0.32,25.37,72.59,0.0,8,13,4,6,103,15,71.96,70.25,25.12,3.0,121.98,0.3494971711048744,2.5370000000000004,23.228800000000003,0.0,0.0,0.0,3.0
2025-04-13 09:00:00,1744516800,3.0,123.41,0.01,0.08,64.84,0.31,25.51,72.89,0.0,9,13,4,6,103,15,72.59,71.2,25.37,3.0,121.59,0.34997941624393725,2.0408,22.5959,0.0,0.0,0.0,3.0
